id,order_id,amount,payment_method,payment_date
b3693454-85ed-48e9-8422-e226fe9b3e1d,b2cac8bd-8471-472f-a60c-1d6c7b2f8e50,299.25,PayPal,2024-08-14 21:50:34
ac38607e-b8c4-46bd-a4f2-0ace40109b9a,6411c038-83fd-4141-8442-df8c34f00d38,877.0,PayPal,2024-10-27 14:16:04
db138e44-e420-432d-8d27-10daa823801f,e2fa6300-6fec-405f-9dfa-3704bddd0a31,829.5,Bank Transfer,2024-03-25 06:32:17
8d879a65-56d9-447a-94fc-ee1d57f77c9d,e19c160e-74f2-48e3-b576-63c087e24ad6,1947.6100000000001,Debit Card,2024-10-04 09:12:36
ad5be4b1-a456-4095-a17e-bc2942787b62,460a7631-01a1-4c78-8953-aac92f6a28df,1398.6,Credit Card,2024-10-15 10:02:59
debcb90d-e81d-4fec-914b-fac9502f0c06,16977506-d9a5-4b67-8be4-175b4f4a4df2,954.86,Debit Card,2024-10-11 23:16:42
6a81f718-287e-44e5-a1be-c686755da956,00218db6-13ad-45f2-897e-a3b795fad4ed,171.88,Debit Card,2024-04-18 04:07:30
e0f5e1fd-8f36-4ae8-8cec-97fbf7644f7a,dc4b8cc9-fea9-4bf0-804f-335f9055af73,260.17,Debit Card,2024-04-04 18:44:14
38d0148f-5934-4c1e-822c-10e002c27e24,7e3bb1cd-3437-49fa-b09b-21f8c187c309,4728.3,Bank Transfer,2024-07-02 10:03:47
dcca6051-1738-42b7-bfff-2f09b5581c55,34b2282a-1e71-4fd9-8a6e-d435a941a986,547.18,PayPal,2024-05-29 04:51:32
2db3ad8b-9683-48c4-bf29-bdafdce2745b,40e6c6d4-5c97-4eca-bbea-fd566fcfbd83,254.41,Credit Card,2024-06-17 00:23:05
720327e0-8dbb-4398-a90d-5cea4191202b,fdabd155-962a-4bae-ad6f-ec7e3d61a4c1,437.3,PayPal,2024-11-04 17:49:14
80adb9c8-140a-4ff8-8a87-30c9270dfce7,b2963add-5f0b-414d-9233-0324f4e7e685,1221.44,Credit Card,2024-08-26 09:52:11
420f59fb-de98-4edf-99f4-7df89d588eec,c3f915a2-28f4-413a-94ab-7708687cc09a,3282.2000000000003,Credit Card,2024-11-10 18:44:17
973f998c-e69e-4ee6-b2e2-f525bd9e5e74,29f7fcfd-3e81-4050-93f5-e6f1123a83f1,1947.16,Bank Transfer,2024-10-26 04:57:06
1a2cb353-b822-45c7-8dca-51c7148b3628,64c371e4-7c4e-47d8-a80a-419f2b5a6597,3250.4500000000003,PayPal,2024-03-31 20:31:12
1122e1f8-5d9d-4546-86b3-e26290bfa9c9,558e63da-759e-4923-8d73-86af819c8874,356.76,Credit Card,2024-08-08 23:07:04
82c87d0e-d593-4291-af1d-a976db5a308c,06a95782-fe0d-4f2a-a14b-6793261c0c72,1414.56,PayPal,2024-10-04 15:43:36
f4e672f9-3ab7-4727-96f8-6dfa9335f065,2ecdb4ca-b7b1-46aa-904f-6b9dd502370e,192.36,PayPal,2024-08-26 15:26:57
a92283e6-b454-4f0c-a9e4-1ad12b7deb5b,8d7ca026-b3e1-4d57-89a6-0f79d708d0e8,377.24,PayPal,2024-09-21 09:45:00
48cf7a0a-6ce6-4db7-a157-8b466b3408cb,a24eb2a3-3ae8-47b7-8ab0-0b2a14d9be0a,2818.6000000000004,Debit Card,2024-11-11 19:41:35
cf1a2454-8973-4ad1-8887-4a1574748de0,96154b65-557e-4778-bebb-26c2c41a49e6,1673.0099999999998,Debit Card,2024-10-16 15:07:01
93728bf9-8e7f-425c-9bb0-4b846d309cbf,e69ab99d-20d6-4f6b-8e78-202ace9caa66,1398.0,Credit Card,2024-09-14 12:36:09
1e2ae08c-e148-4f34-b92c-689a871cea77,883fe64b-30c4-41ac-b62a-650c7d25ba23,723.14,Credit Card,2024-10-11 19:35:28
29905e96-6e9b-4943-acc1-1774a7cf392c,9891f553-04ad-4e67-81bd-bf2e313d0683,143.84,PayPal,2024-08-22 03:11:04
0daec9b1-9327-40a5-b729-29c083b169c4,ffd50898-8402-4b18-b7de-95df6d68e53c,402.93,Credit Card,2024-08-04 22:20:02
dcf26a0c-ed34-474e-8daf-82f2211241ae,cfc8d1e7-d9fe-4d78-affc-49476096109c,288.23,Bank Transfer,2024-03-18 09:01:02
2fcb8746-9cb9-45f0-bfe0-788e461ba8c7,0ba166b8-233d-453a-8117-c73066315cc1,1209.93,PayPal,2024-08-16 18:13:35
d5c45836-d7f8-4801-96e3-6465f13d97c0,47acbb10-5f0b-43f0-8c2d-a63462188ce8,974.9100000000001,PayPal,2024-06-16 05:49:31
b44a63ef-9be4-488b-a840-15df804e7082,d69b7192-935a-44d9-9f9f-48bc28362e71,1170.48,Credit Card,2024-08-07 16:23:59
742b6fc3-254e-42c7-9a5e-4aed03b198c9,728b73bf-a33b-424d-b5ed-a7c93c28a503,4527.7,Debit Card,2024-09-29 16:24:17
835dd46a-3274-4a7c-81d9-f66d8716b523,fa76c0f5-4b62-43cb-b1e9-dc66a69fd625,922.9499999999999,PayPal,2024-06-20 13:30:46
4ea57ae1-49ef-4110-bc88-419f0f2663a9,893a8124-66c8-4ca8-9e4a-a849ca62c793,919.8000000000001,Bank Transfer,2024-08-20 12:27:54
d58c1e86-1ce5-42fb-a09b-a6e23d9d0e33,5a662d4f-679f-4b95-a797-1870b3d4e1a8,208.5,Bank Transfer,2024-05-02 12:00:30
afee5c2a-03f5-4a3f-9e40-9504c46072f2,fdb2fd6c-3214-49e9-8ba0-0d34c44ce63c,1027.26,Bank Transfer,2024-01-08 13:59:45
9912256a-20b9-4cf5-b8e8-a34e83778e8b,5c5515ff-4c4d-43dd-a43e-70a731be72e6,232.92,Credit Card,2024-11-04 15:58:56
5cf1810a-694e-4f7f-8318-0e99a6551c07,1eabe54e-cea9-43ea-a22d-d963dd3e360a,2064.87,Debit Card,2024-09-24 22:26:11
e4e4604e-cc6e-4531-a3b8-49e201495c1c,9846ba42-545b-44be-a6e9-efecbc2d5c8e,752.3,Credit Card,2024-04-27 22:12:27
821b1e09-fb40-4905-9fbd-cacf9c7b48b1,9f89c63c-09cb-4ea5-8962-1aa1cc452719,1703.12,Debit Card,2024-09-28 14:42:10
575ad0fa-8f96-4029-a9d7-258b83b2a2b4,472e0842-be11-4e82-b377-d95f42199346,398.42,Credit Card,2024-10-21 23:54:59
c70e26e4-964f-4f20-80cd-ba19ebfbfb0c,173710dc-3d43-4863-8dd2-f221af00e977,2246.44,PayPal,2024-07-27 10:14:49
6b680c6e-e591-4d9c-aba9-3ff994f93900,09bc7bb8-751e-417d-8ab6-9175822d0552,144.57,Debit Card,2024-10-04 12:29:58
79427a24-329a-4392-9c60-20dfdc64e4e2,f9706e4d-21ac-471d-995d-6556a3431ad0,471.12,Credit Card,2024-11-12 16:05:13
fc3a1bea-cb3a-432f-9cad-21c9075be3b0,b78bd621-cd8c-4422-af20-c64ba6c77b98,2521.0,Debit Card,2024-08-30 20:02:37
7a1c0146-550b-4175-8745-70cabf700e93,0c3630e5-21c5-4b25-980e-df45f4951496,1644.1499999999999,PayPal,2024-11-03 12:30:29
214e548b-8695-4ec1-808d-31b26588fbe0,7805adbf-4ad0-4803-bb4c-07782aa38ee9,1758.6000000000001,Credit Card,2024-10-17 10:11:19
c2820562-4706-4403-a9a4-553203e6a25f,dacd3d2c-5cae-49f6-b473-919e1715304d,227.15,PayPal,2024-05-09 18:53:37
77e26d91-abda-4344-8139-7a8f0ef02504,ee5e819e-22c3-4e05-a588-410212882a3a,1191.04,Bank Transfer,2024-10-01 05:05:52
36c2fdbd-c9a6-4f3d-966f-425944e1e1f4,c742ecf4-ba7c-4c36-a2af-beb3bc8a80b6,613.45,Debit Card,2024-02-21 09:07:51
5f3a6ac6-cbd7-475b-ab97-12efecea4575,99491854-fd94-4c32-a860-2118bd6010a9,1403.0099999999998,Credit Card,2024-07-04 02:25:05
c39b479b-2449-4ece-bd5e-3b2d812e2006,e1fa4634-42d2-4955-b806-f1e533afe4ed,2532.1,PayPal,2024-08-02 01:15:16
72b616ef-965e-464b-86c1-e0de79dff148,fb56cb77-d1f3-412c-92d8-01a23d4ffd1f,56.44,Credit Card,2024-11-07 03:01:16
88ce9584-db8e-4556-9da9-047677481da7,8f3473c6-475c-4bd0-a82f-49cab4357006,557.42,Credit Card,2024-11-06 08:37:03
d025ba02-91f1-4ea2-ab05-d4b7418675c3,d3430da5-8483-470b-bd91-7fa90540b35e,158.64000000000001,Credit Card,2024-05-15 10:51:23
bcd7405a-c641-4b4c-97e6-08cf6b823079,94509881-2ed5-4de4-af36-1299dfe627c8,980.74,PayPal,2024-10-21 05:22:34
9f425496-98d6-41f4-936f-807248aabc43,62ab9419-5010-4fd4-b46c-40ebb20c4c03,596.4,Debit Card,2024-08-31 02:40:24
761eae3f-94b5-4f53-ac78-236ab814fa69,431b9b0d-c83b-4fdb-867c-53044e8430bf,1556.25,PayPal,2024-04-24 20:16:43
96e4ebb2-d474-4fa6-8fd7-90a136ba9617,fe390ea5-ed9c-4f31-9234-c34f8c842f5c,2329.6,Credit Card,2024-07-30 13:18:55
d02730e8-d1da-4c39-b55d-5fe8cb21c12d,a30565c9-8be4-4541-9ba6-85bec6bd475a,1117.74,Credit Card,2024-11-12 18:33:33
67934328-59d1-4102-8d52-68e3f1ee4c25,7c577ed5-a4fb-422f-99ff-694e22734aaf,846.36,Credit Card,2024-03-29 21:14:56
865a46ba-bc9e-4feb-98ed-bb53b77beb44,4dd18dc7-af97-4755-abb9-75da441c2f4f,951.36,Bank Transfer,2024-05-27 06:14:27
452090fb-c067-479d-bfb4-82cd1be6714b,8c76156c-cec1-469b-9fe7-13dff4487412,901.4,Debit Card,2024-04-13 22:52:37
86aada23-edf7-4e52-92f9-2cf7185182f2,9d21fb07-037d-4605-a0ee-20c03231542d,1752.8,Debit Card,2024-04-19 10:22:51
807d6be5-6079-4e68-8231-70c06d39e1a4,8fae3cf1-ae74-485e-ba51-c03f56148416,2854.16,Debit Card,2024-07-19 01:12:57
fbe9fd6d-beb3-4662-9854-625ca54cdc41,c1a7e05c-24a6-4af3-9c1c-3f29ec5cc7c8,1636.7400000000002,Debit Card,2024-11-12 15:51:25
640abe41-aac6-4e1b-9f89-924faaca256e,27439c5d-ffa4-492a-a584-ca19bc805039,141.46,Bank Transfer,2024-03-28 03:06:22
4526e35d-34da-40c5-aae8-7c80abfb8997,b58802f9-dba4-4069-9937-ff458d82914e,101.74,Bank Transfer,2024-11-10 19:15:21
fd94e841-8e83-4431-a1ad-650a98697b85,240f14a6-7281-4480-ae5f-10983f57d364,173.84,PayPal,2024-07-08 21:38:29
703fb782-818e-42b7-89a4-4c5591c8f823,b7585b7d-0c79-41e4-a65a-94233caa339a,1866.25,Debit Card,2024-11-04 01:52:51
b2b24bf5-eb2d-4f27-943f-96a211615b35,a5857dde-f225-4694-ad8c-40d1fa91dab5,1311.42,Debit Card,2024-06-02 09:34:53
e3b5c69b-4cbb-40de-b49a-5c2a285426d8,472291bd-6503-4e08-b8d7-ec5cc436d562,142.71,PayPal,2024-09-29 04:40:26
32622310-0648-449e-b361-3a8d92a74e5e,24b9adf7-11c7-4a43-8ba5-7bd276c8379a,1024.96,Credit Card,2024-11-11 11:53:19
be258476-d511-4208-8b30-3724fa147cbf,01356081-45dc-4d9b-8120-cd123e9eaa57,4312.53,Bank Transfer,2024-08-19 16:32:43
6538b71a-474f-473a-a9cb-020b42e37a48,7ad7c356-9bfd-4cd3-86c7-773c67cb17c0,558.6899999999999,Credit Card,2024-07-30 05:27:16
1cf4abc3-8546-4777-ad0e-56182f99f7d3,cc09f971-1185-4927-bed5-9ced9b6999ab,1528.1999999999998,Credit Card,2024-11-06 14:27:22
8a8ba391-6727-4a36-8cd8-34b290ecb723,f98ed2c8-cf38-4309-885b-b2f7b6adaf03,890.22,Credit Card,2024-11-09 15:23:44
3e213777-4409-4685-9fda-9d2bb9808732,287ac640-5e5f-40e0-bf05-751365cf8e39,749.1,Credit Card,2024-04-19 17:38:24
79f08432-c332-4882-810a-ed45c2dd759f,aa76ab30-76fb-4d53-a09c-1372e65f71d9,3029.7000000000003,PayPal,2024-10-24 00:03:38
ba75b454-e92a-41fc-b83e-377e1816fe3d,6d61a9af-0650-4e7b-b5fa-4947e924f490,305.24,Bank Transfer,2024-10-13 14:22:15
29f17ec7-9ad4-4a80-9be9-9bcaf18d5368,ac77c0d6-2485-4e9b-a2a4-3438237bf474,1379.94,PayPal,2024-03-04 02:59:19
b35cbf86-fab8-4378-8885-377c60ceeaba,d942d65a-a9d9-428d-b882-037f715c6158,1773.03,Bank Transfer,2024-04-11 09:18:43
99e586fd-6d44-4165-a110-0a45ca00deac,72826fce-7825-4081-9bdd-60eac24a998b,1442.82,Bank Transfer,2024-07-31 22:19:15
8343d1c4-5f18-45bb-9a81-b36b3f09559f,aa330aa0-66ef-4d16-acf6-108b9f6244eb,1656.88,Bank Transfer,2024-08-16 09:32:03
13ad215e-d368-4686-9a4e-e51dcb6cad6c,469e1b8e-246d-4111-a168-48c36973e536,195.06,Debit Card,2024-11-05 01:18:16
a3b37616-12c7-4e47-9ba4-6145d6cce8af,1e6f9d12-c574-4601-817c-b3a4f6336e00,124.8,PayPal,2024-06-22 16:37:14
5eec6e06-1123-4290-86f3-692f603bd4d1,751481bb-cc3a-429e-a694-495b496f2d6d,767.92,Credit Card,2024-09-22 14:21:57
d21419fb-842d-48f0-8fa7-ce02ea19d71e,83963fe7-8365-4e84-98fc-fc5c4a2e3d15,3008.97,Debit Card,2024-07-09 08:35:04
65d0373d-df6c-45ff-9dfe-c5c7e8e53052,32a61c4a-0cde-413d-b2c9-82f14d58abc3,2645.09,Debit Card,2024-07-26 00:57:36
05ca51a9-aeb4-457e-adcb-cf2df36bc7fe,82754021-b496-4f98-9ee0-bf11658973ee,147.72,PayPal,2024-06-11 17:45:06
5eea29fe-0da1-4b45-a083-fb2ebbacc6bd,48435f0a-68ee-4537-b1b8-6afbba052577,548.9399999999999,PayPal,2024-11-12 00:10:20
22b930dc-532d-47e1-804c-0da9d800eae8,fb0a67c6-39b3-41a7-9f0d-93d25705149b,877.83,Debit Card,2024-11-03 14:18:35
dbb62ae2-30ba-42d4-b457-d74b30542bf2,19692fc0-6a30-4d74-8938-2db84c82beb3,955.76,Debit Card,2024-09-28 01:04:38
81e5ad58-417a-442f-a0ba-e0300e19b389,4838c740-cbe2-4378-b947-fcbf64ec1a26,3369.87,Credit Card,2024-10-26 08:55:12
78079eb4-6514-4777-9a21-c829c51b2668,6be82f9b-6bea-45e6-9fe7-00618eff0378,1133.75,Credit Card,2024-11-09 05:21:57
4263d4ce-2180-45f4-af30-3f2f78e6f633,73b53cc6-6493-4bd3-930b-4eb840a7d556,2005.11,Credit Card,2024-08-09 23:42:38
05086b19-a1a5-47f1-8d5c-7afec5e7c6cf,34d83c94-516b-491b-96ba-3b3cdd9bebd8,1028.1,Bank Transfer,2024-07-11 20:16:14
08b776bf-4760-4ba5-90f8-3079c9b27478,f6ef5efe-e4d4-4e26-bc9b-9c95b830bf68,1877.0500000000002,Bank Transfer,2024-10-27 09:42:31
1c1f2de8-df3a-4574-bbc1-6370df4a0108,a3fa9d68-7805-4ec1-a5a7-a81b57b5bb47,2928.3999999999996,Credit Card,2024-06-29 16:11:21
cd9b1221-4fef-4ba8-9d8d-ce9c2875bfc4,018741db-a63f-4e40-984f-1a6556b91993,379.89000000000004,Bank Transfer,2024-09-08 04:15:55
e2f23d40-1487-4d00-821c-d60e541aa8d7,f7ebe6e0-21af-423c-9e3e-69f38247e8a6,3292.2000000000003,Bank Transfer,2024-07-08 11:17:40
ca53d28b-a575-4f07-b2b5-d58467279d02,f2e3e9c3-e2f9-43dd-97aa-eb7bd74453e5,1404.99,Credit Card,2024-08-24 12:05:06
bf404f89-d5a8-4f6b-8d81-92f13a3c1fac,c80695b7-cd63-4f73-8c9b-facd4a350570,1853.4599999999998,PayPal,2024-11-06 04:38:46
85e7352e-e16f-45db-8fb1-576484d9d518,0291f6bb-742c-4e84-ab11-e61723b81598,1257.3,Credit Card,2024-10-31 22:50:37
b891d367-84f9-4c8e-86db-9413562bde93,82ca8d3f-bf08-41f0-bc39-d0a5e17320b0,348.38,PayPal,2024-08-12 03:20:53
c9057a93-52d3-40f2-b65e-7b184971fd0c,37d03381-3436-4c8e-875f-4690fbec461a,2822.3999999999996,Credit Card,2024-07-13 02:04:03
4fa435ca-9823-4e6a-9c4c-a1f2c9e50d43,3f369119-4b79-4858-821b-d1dac8931817,1148.04,Credit Card,2024-10-18 02:21:58
112b7ccd-6527-4f25-aa47-86123ac0cb88,02830024-a03c-4200-8db3-9f2f923e2b90,3426.0,Bank Transfer,2024-01-30 18:50:17
6a482c4f-e5a8-4ad0-89b2-08fcff5882c2,eb860c0a-f616-4911-aa6a-a1a9a87e9e2b,1832.8999999999999,Debit Card,2024-07-25 23:05:54
d67478e4-2c8f-4236-bb08-8ad473b5e4aa,7e24b0cf-abb0-4e26-96f6-5587507f1a6c,470.15,Bank Transfer,2024-06-26 05:05:31
a000454f-3d08-4c89-88d9-0cdc85fc6460,94934d1f-4142-4a36-84d2-ae0eb2e74022,2487.7999999999997,Debit Card,2024-09-16 17:01:32
45bdb9e0-67bb-4c45-8f72-9d86d6131382,b2c5a9e4-a04a-4d2a-83a6-e90b01cab1ce,616.8,Debit Card,2024-06-18 18:39:38
bdc46f37-cd4e-4d59-a689-166eb00a7377,b94f47d7-2a77-4a87-af03-481ab0a23068,2066.8,Debit Card,2024-06-05 05:44:39
db6f3dc8-2a85-474a-8874-f545d0f72b57,e4f31e5a-9a32-436c-ad9a-a2830048ae57,3263.76,Credit Card,2024-10-21 21:49:24
996f33fc-282a-4653-b158-cc98b2650611,95ba4100-3fe6-4181-b8fc-8f13c0454591,227.59,PayPal,2024-09-17 13:06:18
322de439-7120-46dd-9660-45a68bdb1106,a2bcc5b3-f91e-4ea8-9174-854e84af96b2,466.29,Bank Transfer,2024-11-10 04:51:35
2467a8f2-e6ac-44a0-aae3-3e0fc603db86,c70c0edd-2837-4517-8909-d2423652f0d0,3326.67,Credit Card,2024-06-15 05:39:57
d115b933-7968-40f5-9777-05186c97e034,f586db51-a098-4c19-bed5-79193a5d90f4,203.61,Debit Card,2024-08-25 14:49:59
89a9633a-d40c-4117-b85c-9b1961f5277d,74985a1a-17e4-462d-9e64-f8fdd05059ea,2957.44,Debit Card,2024-09-22 23:45:16
2c6425e3-2ad8-4dcc-a543-a6388b7747af,08945130-1f1f-4cbe-a867-e4bffd62b0da,2654.32,Debit Card,2024-06-16 07:27:49
b57f9231-d0b6-4c46-ba77-e3d3276f04ae,2e390557-e367-4c52-b656-f7d54bae10ab,1657.25,Credit Card,2024-08-30 20:04:17
78856d17-69e4-4b7a-8562-37fae76480b9,0ab6ee38-346c-4034-bdfe-e009f52ed9ef,476.40000000000003,Credit Card,2024-07-16 16:15:52
50916077-ebc0-451a-bec8-eca67e36630c,c23e041d-dcd5-4109-9f44-23a7f9336fdd,2884.32,Bank Transfer,2024-10-03 01:29:45
cead8cf6-cc67-4483-bda3-59a1a3f5f5e3,d3a9266f-eb0a-4641-9481-218b7f8fe462,1259.36,Credit Card,2024-07-22 10:04:35
d03b4b68-b257-4c08-8e19-1af898edd31f,9ee85e88-48e3-4518-b9bb-84594e189ee1,796.6200000000001,PayPal,2024-07-25 04:25:40
59da2ad5-07ea-4290-870a-85499b00ce0e,e18b5f39-7113-4d47-9515-7d15b2da8819,1775.94,Debit Card,2024-10-21 19:36:20
f5076969-01da-478c-a80a-fcf43174eef8,b3a0ff5f-e303-4394-9915-417cad998ffe,963.78,PayPal,2024-08-19 08:55:17
385913b0-2e15-4cce-a8e6-15c392444f1f,aafbf6b6-f6e3-40b4-879b-d9c4fa7edf62,3244.5,Credit Card,2024-07-10 17:33:12
feeda184-000f-4494-9c3c-b9690edebbe6,f34b615c-1f76-4b3e-a743-caf4a1ae39db,613.5,Credit Card,2024-09-30 23:44:16
a57e98c9-d982-4da9-a825-50bca206f533,9ed1602d-9859-483e-b6a9-1c89c077de6f,62.19,Bank Transfer,2024-10-28 04:37:51
f6326103-3395-4883-b4f5-26d69c91eff7,1d24dc89-b9a4-4421-8be0-e267b488574a,1011.6,Credit Card,2024-11-05 01:03:03
8a97c404-f8e2-417d-b09b-f9784917471b,c41df5b8-458c-4c2b-8724-de94bbab6a96,2339.0,Credit Card,2024-11-09 22:36:38
b9876c84-11e1-4a44-8aa0-c52b6c303feb,9db662ca-17e1-4d20-8fac-37011636d0d3,4327.29,Debit Card,2024-11-06 14:31:06
8ae4cc95-0ca9-4c61-808b-8a6d49bac9a2,6029e5b6-5661-46c2-93d8-82cdda53f280,2167.5,PayPal,2024-08-01 18:52:39
aac2de0c-c67f-410e-b890-1b82a6a49544,96245a02-23dc-4a90-8b53-0284e183a35c,3768.7,Debit Card,2024-01-14 01:10:21
9703a76e-a667-46c9-a4eb-1f2d79670024,617b5c0a-60a6-4977-aa57-8f6dd29202e6,160.88,PayPal,2024-10-27 02:55:38
f6b048b4-c25a-44ca-ba88-3fb575676827,0bd622eb-2def-41ae-a822-c33a40972fb6,1505.4,Credit Card,2024-11-02 13:53:34
9a79d557-0c4e-4fc0-a396-6376e7a84066,651df91d-4df0-447a-81fb-21d3368187a9,370.55,Credit Card,2024-08-24 03:57:02
f822c4b4-4ab8-4f95-babc-1e9ebafdaa4b,4bfda1fa-4351-4cfa-a0bf-7ad167c83c6b,2311.86,PayPal,2024-08-19 02:14:37
c58f70eb-598f-49bb-8a31-e2cd1a819c27,cd1a01f7-c7fb-4083-a730-2335946a18ea,305.14,PayPal,2024-11-12 08:12:12
ea65028a-2753-4019-bb14-92b0c0d9e900,77eb52c2-b4e8-40d1-8020-a3dadcb086a0,2299.7,Debit Card,2024-09-07 13:27:52
d30e4fc1-8c10-4a88-8d15-f44096172a82,a58f5688-5a49-4ed2-8b4c-513a3be0480c,482.88,Credit Card,2024-10-22 19:20:22
797351da-b1b4-40b2-a7ee-ac711ab9cf15,f5535e3b-df5d-4cf1-8da7-5b3169e86fde,757.44,PayPal,2024-08-22 18:40:21
975c718d-75b5-4e3e-80ab-6a4352e0bab2,3dae1627-de5c-4759-a10d-97944cf894bb,666.6,Bank Transfer,2024-09-24 07:18:23
41e8f35a-ef2e-4d76-8bff-9a9865c2df42,2ce9e856-87e0-4dc8-9727-205c72cd8746,3991.28,Bank Transfer,2024-08-13 21:17:58
e4fc5adf-c5eb-4d5c-a48d-61f39cc3cc9e,7d8c9ce1-85ae-4b0b-bfc0-07d501e8f0eb,270.78,Credit Card,2024-08-06 02:28:13
69c05273-af48-4de7-843a-2072d3ec545c,37d3af0b-0b9c-4f13-a448-b1bd0285a47e,3674.5199999999995,Bank Transfer,2024-10-21 11:32:10
366cd652-2b53-48bc-b6e6-401a3a7f68eb,aa011af1-5d24-4b8b-9fb0-18ca968f0741,1706.7599999999998,Debit Card,2024-04-15 19:15:46
013291eb-9637-469c-a25d-4628625d5b51,6627cb4c-d6ef-4fea-8fea-2cd2b546af97,1439.34,Debit Card,2024-06-24 14:19:57
c89f0b71-7429-4a67-bc51-ee8db14660d1,6ddf459c-7784-4be0-a027-0fc3bd81be9f,463.88,Debit Card,2024-07-11 16:25:53
677deda9-30e5-48c1-b824-2e2648126022,5c456d30-fabb-49bc-a6d8-f58330e920f1,273.32,Credit Card,2024-08-18 21:00:07
b6f5861b-8f5c-402d-815e-6a08dd0c0d31,b3c76a47-9cf4-4c2f-8716-fd469be869eb,177.6,Debit Card,2024-08-27 03:36:28
ab500fc3-401c-476b-8d0b-d9fa9325e3d9,9b691dc1-ff6b-40d0-b3ad-939ab84ec0ef,91.6,Debit Card,2024-10-01 15:37:27
5891e86c-0201-4503-a4d5-c12418146edc,2b14f136-a383-4009-8f95-97661f5a7e61,2886.6000000000004,PayPal,2024-10-31 21:56:17
e391c22e-9602-4493-bde7-d5a34ce59081,a27095c8-28a3-4c6b-9b9f-e36e0d854b9e,933.9,Credit Card,2024-06-25 03:05:32
2b44bea3-3978-4493-9fc6-b4e2cad373c3,6247d6f5-f326-4963-9d7e-a1946550918c,295.56,Debit Card,2024-10-03 15:23:48
7c03d4fb-7772-4c54-a99b-f4e239a74922,81e79c04-df9f-4ff2-98d7-1cadd609504d,1019.2,Debit Card,2024-10-15 09:35:02
fc998f6c-6277-4950-b357-58312cdcb48c,e6d9eaf6-cc40-4c4d-b57e-00860e572a85,1878.73,PayPal,2024-08-12 00:01:16
5929f3c1-c332-449b-b29b-cd35ec403471,441679e1-70e7-4018-9384-1f7333cd9ee2,271.7,Credit Card,2024-08-23 00:47:44
e0432d7c-069a-4a85-a64f-8a1467d6cea6,0f5a15ce-09d6-447c-8c10-ebdeaa210f65,160.37,PayPal,2024-08-14 14:17:34
62cbb596-90b2-4cb3-9fe2-a01cda8ef441,2c1034c3-c041-4266-819e-136b6a382cd1,3382.88,Credit Card,2024-10-25 10:25:06
983e206d-69e1-48ef-824f-1a38a76ee147,a58e8117-fa60-4c1e-aee8-c7d70b0be31e,1018.6,Credit Card,2024-01-26 22:14:16
0ce5392c-414a-4180-823c-d0ddc4d7c530,41717acb-f011-4f03-b4ff-f83ff26bd299,3077.92,Bank Transfer,2024-10-26 21:49:54
989d7e42-e058-4a2b-9d15-9e5189af1fd2,d2cbf0d8-cf20-4ae1-a0cf-a39103bcff58,1917.8999999999999,Credit Card,2024-09-27 02:22:59
a3e9ccbe-6c9a-474c-aefe-1e784ceb04de,0002a9e6-cc94-42c7-b6ef-18fb1a331c77,336.77,Credit Card,2024-09-21 12:46:10
3a59623f-7cfe-4c8a-9574-9dc78e6d5548,e62a57b4-33e7-45e5-8128-e251dfa3713b,1255.86,Credit Card,2024-05-31 23:08:45
20bd1337-dfc0-487b-9a9c-5a1f7632fb1f,81097551-3214-4097-b06f-6a6274ac4622,851.4000000000001,Debit Card,2024-10-06 00:26:01
e7182674-7c6b-4ec3-8c8e-9da1f68ba0ea,52ccb4b4-e623-40b5-b9fa-a4fe4e5065c4,222.12,Credit Card,2024-05-13 20:35:30
fc4c193b-400d-41a0-84bb-da1e8f69db07,0e25a13e-7c40-4200-862d-2f8ce3589a74,4467.42,PayPal,2024-07-06 15:26:56
db2e4adf-f0a5-471a-859b-8a796f0df412,c0e86146-0f29-462c-b98d-7d1c0a0beab0,169.72,Debit Card,2024-09-11 09:38:23
f44aa407-3db9-4def-bdd2-ba7585bf58df,4f18e71e-7e49-436b-99e8-dfb89524df43,2091.1800000000003,Credit Card,2024-06-12 14:30:14
053b2da4-aa03-4061-ba2a-29f5e22aac1e,6e43e05e-a46a-49d4-9288-05a4145e96b5,341.02,Bank Transfer,2024-09-08 21:19:28
0a3cd14c-b013-49cf-82f4-db577f095a77,659531df-8c43-42b7-b7e2-0ac3362cf208,519.03,Credit Card,2024-07-30 06:52:57
4d00c329-608d-4782-8e71-8dfcbd7cdf6d,5c8764c8-57a1-4160-87ee-ac7a60168f43,471.18,Debit Card,2023-12-22 03:59:10
5c93197c-086d-4499-96ed-832641022abd,9c53453b-00d4-4d45-b6a6-79456b0665e7,428.6,Debit Card,2024-07-27 20:16:51
f138d8de-58e8-49f4-9329-1440fc2dd24b,b13abcfd-4ec7-4819-829c-d783ae91f1cc,1566.53,PayPal,2024-07-11 03:12:10
50f65b7b-6b62-4459-b33b-ed2a2e92fa7e,c73d824c-a5ee-4961-ba5a-cde2cb24b14d,480.90000000000003,Credit Card,2024-10-08 07:54:59
426f1a25-a5d1-4b0b-bf20-b02fa0645118,5ec0ea10-53ae-4625-8dfd-2f56c9628c70,4804.4,Bank Transfer,2024-10-11 10:50:47
acf406ef-1c22-4521-ad9a-57490f2118cc,d6e81fa8-916b-40cf-95a1-c1f03ac9abd4,1256.8,Credit Card,2024-09-07 06:38:02
